7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,True,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
7.6123387813568115,2023-10-21 14:51:36.607210,2023-10-21 14:51:38.903707,False,501
